LWC_3402771992659887_02,"但 如果 我 們始終 深信不疑 , 有 一 扇門 就 會向 我 們打開 , 它 或許 不 是 我 們曾經 想到 的 那 扇門 , 但 我 們始 終會 發現 , 它 是 一 <CL> 有益 的 門 。",門,扇,个,个,扇
LWC_3402886044293631_01,"国家 扶贫 开发 重点 县 山西兴县 , 2010 年 盖起 了 一 <CL> 廉租 房 , 但 建 而 不 分 闲置 至今 。",房,栋,个,间,栋
LWC_3400658462127478_03,您 有 一 <CL> 从 现在 移植 到 未来 的 财产 吗 ?,财产,笔,个,个,笔
LWC_3400615502237400_01,真 闹心 啊 一 抽 血 就 抽 四 <CL> 血,血,管,个,滴,次
LWC_3403046782934218_01,"年 前 的 聚会 太 多 , 趁 我 还 能 清醒 之 时 , 真心道 一 <CL> 众亲 晚安 !",众亲,声,个,个,声
LWC_3400239493139586_04,"2011 年 , 中国 巡逻艇 剪断 了 一 <CL> 越南 调查 船 的 电缆 。",船,艘,个,艘,艘
LWC_3407280685222623_02,"而 你 是 深处 倏然 而 过 的 一 <CL> 魅影 , 明明灭灭 在 我 的 生命 里 生长 , 绽放 , 最后 一 转眼 就 消失 不 见 。",魅影,道,个,部,道
LWC_3405443160797075_01,给 我 一 <CL> 骏马 我 就 可以 驰骋,骏马,匹,个,首,匹
LWC_3406122839376200_03,还 骑 了 <CL> 马 去 欧 尚 !,马,匹,个,匹,个
LWC_3400617106348464_01,"谁 回眸 时 不 经意 的 惊鸿 一瞥 , 牵动 着 一 <CL> 心到 支离破碎 。",心到,颗,个,个,颗
LWC_3401009659862956_01,"心理 提示 四 <CL> 1 活 鱼 会 逆流而上 , 死鱼 才 会 随波逐流 2 逆风 的 方向 更 适合 飞翔 3 走 在 光滑 的 冰面 上 容易 摔倒 , 是 因为 上面 没有 坎坷 4 环境 永远 不 会 十全十美 , 消极 的 人 受 环境 控制 , 积极 的 人 却 控制 环境 。",方向,则,个,个,条
LWC_3401688444705936_01,"受 不 了 , 因为 一 <CL> 头发 , 一 回家 , 就 被 人 说 沧桑 , 老 了 。",头发,顶,个,个,根
LWC_3402509298865629_01,"泛 有 绸缎 光泽 的 <CL> 红色 窗帘 和 米 白色 的 壁纸 , 本身 已 构成 整个 空间 的 背景 色彩 , 再 用 适当 的 米 白色 作为 沙发区 的 调节色 , 让 客厅 更加 温暖 舒适 。",窗帘,枚,个,个,点
LWC_3400334594544116_02,"不料 , 时 过 八 年 , 这 <CL> 船 在 百慕大 原 海区 又 奇迹般 地 出现 了 !",船,艘,个,艘,艘
LWC_3404127398859640_02,灯 一 <CL> 就 够 了 !,够,盏,个,个,盏
LWC_3405141392779796_06,"全 国 每 <CL> 城市 都 在 不断 发展 , 发展 到 当你 走 在 他乡 街 上 却 感受 不 出 你 身 在 何处 。",城市,座,个,个,个
LWC_3403102159999695_03,"超過 八千 <CL> 工人 前日 發動 罷工 抗議 , 要求 資方 改善 待遇 。",工人,名,个,个,名
LWC_3401637194469890_01,"曾经 有 一 <CL> 非常 耀眼 的 UFO 来 地球 上 接 我 , 我 没有 珍惜 。",UFO,架,个,次,个
LWC_3405010081862279_04,"身为 韩国 传统 形式 下 的 组合 , KKB 却 有 能力 在 西楚洞 的 时尚 摩纳哥 美术馆 举办 的 画展 中 展出 自己 的 独立 原创 的 16 <CL> 画 。",画,幅,个,幅,幅
LWC_3405243539350584_07,为啥 格尔木 地下室 会 有 一 <CL> 棺材 哇 ?,棺材,具,个,个,个
LWC_3402585622846437_01,"前辈 的话 犹如 一 <CL> 镜子 , 照出 了 我 的 不足 和 短处 , 革命 尚 未 成功 , 小 辉辉 仍 需 努力 。",镜子,面,个,面,面
LWC_3403553932845083_01,今早 三 <CL> 土匪 和 德迅 中国 货运 代理 有限 公司 大 中华区 销售 副总 赵 总 吃饭 。,德迅,则,个,个,个
LWC_3401117989955666_04,"用 篮球 术语 讲 , 吃 了 一 <CL> 火锅 而 已 啦 !",火锅,记,个,个,顿
LWC_3403566607955092_01,"活 在 当下 , 必须 要 有 一 <CL> 强壮 的 心脏 。",强壮,颗,个,只,颗
LWC_3400225746108756_01,"全 家 人 一起 看 动物 世界 , 哥哥 突然 指 着 电视 上 一 <CL> 猪 对 我 说咦 !",猪,头,个,只,只
LWC_3401601924768965_01,当 你 发现 你 被 戴 了 一 <CL> 绿 帽子 的 时候 也许 你 已经 被 戴 了 N 顶 了,帽子,顶,个,个,个
LCMC_G41_0029_01,海迪 住 在 济南市 东北 方位 的 花园 小区 一 <CL> 普通 得 连 暖气 都 没有 的 居民楼 内 。,居民楼,幢,个,个,栋
LWC_3404295213357869_01,大家 都 回家 过年 了 这 <CL> 大厦 突然 变得 好 冷清,大厦,栋,个,号,座
LCMC_F42_0095_01,"它 的 美丽 与否 , 要 看 人们 对 这 <CL> 植物 养护 得 如何 。",植物,株,个,种,种
LWC_3405813357488607_02,"一 <CL> 对话 我 恍然 了 , 我们 的 梦 有差 。",对话,席,个,段,段
LWC_3400439601646148_01,"欣赏 又 信赖 的 感觉 , 放 在 心底 , 以后 就 成 了 一 <CL> 往事 。",往事,则,个,段,段
LWC_3406448052965278_01,新 概念 英语 名师 精讲 第一 <CL>,精讲,册,个,个,集
LWC_3400278407922299_03,"向 霍金 致敬 , 愿 他 今后 能 一如既往 地 苦思 冥想 , 努力 破解 这 <CL> 大 难题 。",难题,道,个,个,道
LWC_3400962192148011_01,"缘 , 不 可 说 , 而 我 , 像 一 <CL> 仙人掌 傲立 于 沙漠 中 , 静静 地 望 着 它 , 看 缘起 缘灭 。",仙人掌,株,个,棵,棵
LWC_3401997798366432_02,其实 适合 来自 不同 体制 间 的 学校 整合 过去 是 一 <CL> 所 独立 学校 校情 差异 各 不 相同 现在 要 整合 在一起 校区 之间 要 有 共识 把 争议 放 下来 凝聚 一下 共识 相信 群众 的 智慧 放下 小 集体 的 利益 从 更 长 的 角度 来 思考 学校 的 发展 。,发展,所,个,个,个
LWC_3406558547428261_02,"就 一 <CL> 江南调 , 看书 去 。",江南调,曲,个,个,首
LWC_3400817140757501_02,"六辔 是 六 <CL> 马 的 车 , 因马多且 各 有 想法 , 驾驭 极难",马,匹,个,匹,匹
LWC_3403500610535833_01,"案情 分析会 , 几 <CL> 老 烟枪 薰得 人好晕 , 等 下 突审 , 佛祖 保估 顺利 , 不然 回 不 了 家 过年 了 。",烟枪,杆,个,支,支
LWC_3403731846733029_01,"宝贝 , 我 在 听 无眠 , 很 舒服 很 适合 夜晚 听 , 也 很 适合 此刻 心情 今夜 的 月光 超载 太 重 , 照著 我 一 夜 哄 不 成 梦 , 每 <CL> 头发 都 失眠 。",头发,根,个,个,根
LWC_3406053776004466_02,我 也 算是 一 <CL> 奇葩 了 。,奇葩,朵,个,朵,朵
LWC_3399710811715678_01,"浙江 卫视 中国 蓝 年会 结束 , 虽然 没 中奖但 觉得 为 自己 是 中国 蓝 一 <CL> 骄傲 。",骄傲,员,个,个,份
LWC_3404806250629071_01,"看 烟花 灿烂 的 同时 , 看 着 3 <CL> 消防车 闪 着 灯 的 就 奔北 去 了",消防车,辆,个,辆,辆
LWC_3406144700103005_03,"如果 是 <CL> 小草 , 即使 在 最 好 的 企业 里 , 你 也 长 不 成 大 树 。",小草,棵,个,棵,棵
LWC_3401375536572617_02,"五 眼潭 如 五 <CL> 明镜 , 镶嵌 谷 中 , 人 称 京东 一 奇 。",明镜,封,个,面,面
LWC_3405674744833574_01,"昨晚 10 点 被 老姐 一 <CL> 电话 给 弄醒 , 因为 大批 的 完全 不 熟 的 探亲 客 要 落户 他们 家 , 听 她 电话 里 清晰 有力 的 声音 , 哈哈 笑声 , 突然 醒来 , 然后 觉得 轻松 了 。",电话,记,个,个,个
LWC_3404749502400927_02,"灰白色 的 沉重 的 晚云 中间 时时 发出 闪光 , 接着 一 <CL> 钝响 , 是 送 灶 的 爆竹 近处 燃放 的 可 就 更 强烈 了 , 震耳 的 大音 还 没有 息 , 空气 里 已经 散满 了 幽微 的 火药香 。",钝响,声,个,个,声
